,number_of_blocks,layers_per_block,neurons_per_block_layer,neurons_per_block_layer_decay,valid_block,blocks
0,1,2,60,10,True,"[[2, 60, 10]]"
1,1,2,60,11,True,"[[2, 60, 11]]"
2,1,2,60,12,True,"[[2, 60, 12]]"
3,1,2,60,13,True,"[[2, 60, 13]]"
4,1,2,60,14,True,"[[2, 60, 14]]"
5,1,2,60,15,True,"[[2, 60, 15]]"
6,1,2,60,16,True,"[[2, 60, 16]]"
7,1,2,60,17,True,"[[2, 60, 17]]"
8,1,2,60,18,True,"[[2, 60, 18]]"
9,1,2,60,19,True,"[[2, 60, 19]]"
10,1,2,60,20,True,"[[2, 60, 20]]"
11,1,2,60,21,True,"[[2, 60, 21]]"
12,1,2,60,22,True,"[[2, 60, 22]]"
13,1,2,60,23,True,"[[2, 60, 23]]"
14,1,2,60,24,True,"[[2, 60, 24]]"
15,1,2,60,25,True,"[[2, 60, 25]]"
16,1,2,60,26,True,"[[2, 60, 26]]"
17,1,2,60,27,True,"[[2, 60, 27]]"
18,1,2,60,28,True,"[[2, 60, 28]]"
19,1,2,60,29,True,"[[2, 60, 29]]"
20,1,2,68,10,True,"[[2, 68, 10]]"
21,1,2,68,11,True,"[[2, 68, 11]]"
22,1,2,68,12,True,"[[2, 68, 12]]"
23,1,2,68,13,True,"[[2, 68, 13]]"
24,1,2,68,14,True,"[[2, 68, 14]]"
25,1,2,68,15,True,"[[2, 68, 15]]"
26,1,2,68,16,True,"[[2, 68, 16]]"
27,1,2,68,17,True,"[[2, 68, 17]]"
28,1,2,68,18,True,"[[2, 68, 18]]"
29,1,2,68,19,True,"[[2, 68, 19]]"
30,1,2,68,20,True,"[[2, 68, 20]]"
31,1,2,68,21,True,"[[2, 68, 21]]"
32,1,2,68,22,True,"[[2, 68, 22]]"
33,1,2,68,23,True,"[[2, 68, 23]]"
34,1,2,68,24,True,"[[2, 68, 24]]"
35,1,2,68,25,True,"[[2, 68, 25]]"
36,1,2,68,26,True,"[[2, 68, 26]]"
37,1,2,68,27,True,"[[2, 68, 27]]"
38,1,2,68,28,True,"[[2, 68, 28]]"
39,1,2,68,29,True,"[[2, 68, 29]]"
40,1,2,68,30,True,"[[2, 68, 30]]"
41,1,2,68,31,True,"[[2, 68, 31]]"
42,1,2,68,32,True,"[[2, 68, 32]]"
43,1,2,68,33,True,"[[2, 68, 33]]"
44,1,2,76,10,True,"[[2, 76, 10]]"
45,1,2,76,11,True,"[[2, 76, 11]]"
46,1,2,76,12,True,"[[2, 76, 12]]"
47,1,2,76,13,True,"[[2, 76, 13]]"
48,1,2,76,14,True,"[[2, 76, 14]]"
49,1,2,76,15,True,"[[2, 76, 15]]"
50,1,2,76,16,True,"[[2, 76, 16]]"
51,1,2,76,17,True,"[[2, 76, 17]]"
52,1,2,76,18,True,"[[2, 76, 18]]"
53,1,2,76,19,True,"[[2, 76, 19]]"
54,1,2,76,20,True,"[[2, 76, 20]]"
55,1,2,76,21,True,"[[2, 76, 21]]"
56,1,2,76,22,True,"[[2, 76, 22]]"
57,1,2,76,23,True,"[[2, 76, 23]]"
58,1,2,76,24,True,"[[2, 76, 24]]"
59,1,2,76,25,True,"[[2, 76, 25]]"
60,1,2,76,26,True,"[[2, 76, 26]]"
61,1,2,76,27,True,"[[2, 76, 27]]"
62,1,2,76,28,True,"[[2, 76, 28]]"
63,1,2,76,29,True,"[[2, 76, 29]]"
64,1,2,76,30,True,"[[2, 76, 30]]"
65,1,2,76,31,True,"[[2, 76, 31]]"
66,1,2,76,32,True,"[[2, 76, 32]]"
67,1,2,76,33,True,"[[2, 76, 33]]"
68,1,2,76,34,True,"[[2, 76, 34]]"
69,1,2,76,35,True,"[[2, 76, 35]]"
70,1,2,76,36,True,"[[2, 76, 36]]"
71,1,2,76,37,True,"[[2, 76, 37]]"
72,1,2,85,10,True,"[[2, 85, 10]]"
73,1,2,85,11,True,"[[2, 85, 11]]"
74,1,2,85,12,True,"[[2, 85, 12]]"
75,1,2,85,13,True,"[[2, 85, 13]]"
76,1,2,85,14,True,"[[2, 85, 14]]"
77,1,2,85,15,True,"[[2, 85, 15]]"
78,1,2,85,16,True,"[[2, 85, 16]]"
79,1,2,85,17,True,"[[2, 85, 17]]"
80,1,2,85,18,True,"[[2, 85, 18]]"
81,1,2,85,19,True,"[[2, 85, 19]]"
82,1,2,85,20,True,"[[2, 85, 20]]"
83,1,2,85,21,True,"[[2, 85, 21]]"
84,1,2,85,22,True,"[[2, 85, 22]]"
85,1,2,85,23,True,"[[2, 85, 23]]"
86,1,2,85,24,True,"[[2, 85, 24]]"
87,1,2,85,25,True,"[[2, 85, 25]]"
88,1,2,85,26,True,"[[2, 85, 26]]"
89,1,2,85,27,True,"[[2, 85, 27]]"
90,1,2,85,28,True,"[[2, 85, 28]]"
91,1,2,85,29,True,"[[2, 85, 29]]"
92,1,2,85,30,True,"[[2, 85, 30]]"
93,1,2,85,31,True,"[[2, 85, 31]]"
94,1,2,85,32,True,"[[2, 85, 32]]"
95,1,2,85,33,True,"[[2, 85, 33]]"
96,1,2,85,34,True,"[[2, 85, 34]]"
97,1,2,85,35,True,"[[2, 85, 35]]"
98,1,2,85,36,True,"[[2, 85, 36]]"
99,1,2,85,37,True,"[[2, 85, 37]]"
100,1,2,85,38,True,"[[2, 85, 38]]"
101,1,2,85,39,True,"[[2, 85, 39]]"
102,1,2,85,40,True,"[[2, 85, 40]]"
103,1,2,93,10,True,"[[2, 93, 10]]"
104,1,2,93,11,True,"[[2, 93, 11]]"
105,1,2,93,12,True,"[[2, 93, 12]]"
106,1,2,93,13,True,"[[2, 93, 13]]"
107,1,2,93,14,True,"[[2, 93, 14]]"
108,1,2,93,15,True,"[[2, 93, 15]]"
109,1,2,93,16,True,"[[2, 93, 16]]"
110,1,2,93,17,True,"[[2, 93, 17]]"
111,1,2,93,18,True,"[[2, 93, 18]]"
112,1,2,93,19,True,"[[2, 93, 19]]"
113,1,2,93,20,True,"[[2, 93, 20]]"
114,1,2,93,21,True,"[[2, 93, 21]]"
115,1,2,93,22,True,"[[2, 93, 22]]"
116,1,2,93,23,True,"[[2, 93, 23]]"
117,1,2,93,24,True,"[[2, 93, 24]]"
118,1,2,93,25,True,"[[2, 93, 25]]"
119,1,2,93,26,True,"[[2, 93, 26]]"
120,1,2,93,27,True,"[[2, 93, 27]]"
121,1,2,93,28,True,"[[2, 93, 28]]"
122,1,2,93,29,True,"[[2, 93, 29]]"
123,1,2,93,30,True,"[[2, 93, 30]]"
124,1,2,93,31,True,"[[2, 93, 31]]"
125,1,2,93,32,True,"[[2, 93, 32]]"
126,1,2,93,33,True,"[[2, 93, 33]]"
127,1,2,93,34,True,"[[2, 93, 34]]"
128,1,2,93,35,True,"[[2, 93, 35]]"
129,1,2,93,36,True,"[[2, 93, 36]]"
130,1,2,93,37,True,"[[2, 93, 37]]"
131,1,2,93,38,True,"[[2, 93, 38]]"
132,1,2,93,39,True,"[[2, 93, 39]]"
133,1,2,93,40,True,"[[2, 93, 40]]"
134,1,2,101,10,True,"[[2, 101, 10]]"
135,1,2,101,11,True,"[[2, 101, 11]]"
136,1,2,101,12,True,"[[2, 101, 12]]"
137,1,2,101,13,True,"[[2, 101, 13]]"
138,1,2,101,14,True,"[[2, 101, 14]]"
139,1,2,101,15,True,"[[2, 101, 15]]"
140,1,2,101,16,True,"[[2, 101, 16]]"
141,1,2,101,17,True,"[[2, 101, 17]]"
142,1,2,101,18,True,"[[2, 101, 18]]"
143,1,2,101,19,True,"[[2, 101, 19]]"
144,1,2,101,20,True,"[[2, 101, 20]]"
145,1,2,101,21,True,"[[2, 101, 21]]"
146,1,2,101,22,True,"[[2, 101, 22]]"
147,1,2,101,23,True,"[[2, 101, 23]]"
148,1,2,101,24,True,"[[2, 101, 24]]"
149,1,2,101,25,True,"[[2, 101, 25]]"
150,1,2,101,26,True,"[[2, 101, 26]]"
151,1,2,101,27,True,"[[2, 101, 27]]"
152,1,2,101,28,True,"[[2, 101, 28]]"
153,1,2,101,29,True,"[[2, 101, 29]]"
154,1,2,101,30,True,"[[2, 101, 30]]"
155,1,2,101,31,True,"[[2, 101, 31]]"
156,1,2,101,32,True,"[[2, 101, 32]]"
157,1,2,101,33,True,"[[2, 101, 33]]"
158,1,2,101,34,True,"[[2, 101, 34]]"
159,1,2,101,35,True,"[[2, 101, 35]]"
160,1,2,101,36,True,"[[2, 101, 36]]"
161,1,2,101,37,True,"[[2, 101, 37]]"
162,1,2,101,38,True,"[[2, 101, 38]]"
163,1,2,101,39,True,"[[2, 101, 39]]"
164,1,2,101,40,True,"[[2, 101, 40]]"
165,1,2,110,10,True,"[[2, 110, 10]]"
166,1,2,110,11,True,"[[2, 110, 11]]"
167,1,2,110,12,True,"[[2, 110, 12]]"
168,1,2,110,13,True,"[[2, 110, 13]]"
169,1,2,110,14,True,"[[2, 110, 14]]"
170,1,2,110,15,True,"[[2, 110, 15]]"
171,1,2,110,16,True,"[[2, 110, 16]]"
172,1,2,110,17,True,"[[2, 110, 17]]"
173,1,2,110,18,True,"[[2, 110, 18]]"
174,1,2,110,19,True,"[[2, 110, 19]]"
175,1,2,110,20,True,"[[2, 110, 20]]"
176,1,2,110,21,True,"[[2, 110, 21]]"
177,1,2,110,22,True,"[[2, 110, 22]]"
178,1,2,110,23,True,"[[2, 110, 23]]"
179,1,2,110,24,True,"[[2, 110, 24]]"
180,1,2,110,25,True,"[[2, 110, 25]]"
181,1,2,110,26,True,"[[2, 110, 26]]"
182,1,2,110,27,True,"[[2, 110, 27]]"
183,1,2,110,28,True,"[[2, 110, 28]]"
184,1,2,110,29,True,"[[2, 110, 29]]"
185,1,2,110,30,True,"[[2, 110, 30]]"
186,1,2,110,31,True,"[[2, 110, 31]]"
187,1,2,110,32,True,"[[2, 110, 32]]"
188,1,2,110,33,True,"[[2, 110, 33]]"
189,1,2,110,34,True,"[[2, 110, 34]]"
190,1,2,110,35,True,"[[2, 110, 35]]"
191,1,2,110,36,True,"[[2, 110, 36]]"
192,1,2,110,37,True,"[[2, 110, 37]]"
193,1,2,110,38,True,"[[2, 110, 38]]"
194,1,2,110,39,True,"[[2, 110, 39]]"
195,1,2,110,40,True,"[[2, 110, 40]]"
196,1,3,60,10,True,"[[3, 60, 10]]"
197,1,3,60,11,True,"[[3, 60, 11]]"
198,1,3,60,12,True,"[[3, 60, 12]]"
199,1,3,60,13,True,"[[3, 60, 13]]"
200,1,3,60,14,True,"[[3, 60, 14]]"
201,1,3,60,15,True,"[[3, 60, 15]]"
202,1,3,60,16,True,"[[3, 60, 16]]"
203,1,3,60,17,True,"[[3, 60, 17]]"
204,1,3,60,18,True,"[[3, 60, 18]]"
205,1,3,60,19,True,"[[3, 60, 19]]"
206,1,3,68,10,True,"[[3, 68, 10]]"
207,1,3,68,11,True,"[[3, 68, 11]]"
208,1,3,68,12,True,"[[3, 68, 12]]"
209,1,3,68,13,True,"[[3, 68, 13]]"
210,1,3,68,14,True,"[[3, 68, 14]]"
211,1,3,68,15,True,"[[3, 68, 15]]"
212,1,3,68,16,True,"[[3, 68, 16]]"
213,1,3,68,17,True,"[[3, 68, 17]]"
214,1,3,68,18,True,"[[3, 68, 18]]"
215,1,3,68,19,True,"[[3, 68, 19]]"
216,1,3,68,20,True,"[[3, 68, 20]]"
217,1,3,68,21,True,"[[3, 68, 21]]"
218,1,3,68,22,True,"[[3, 68, 22]]"
219,1,3,76,10,True,"[[3, 76, 10]]"
220,1,3,76,11,True,"[[3, 76, 11]]"
221,1,3,76,12,True,"[[3, 76, 12]]"
222,1,3,76,13,True,"[[3, 76, 13]]"
223,1,3,76,14,True,"[[3, 76, 14]]"
224,1,3,76,15,True,"[[3, 76, 15]]"
225,1,3,76,16,True,"[[3, 76, 16]]"
226,1,3,76,17,True,"[[3, 76, 17]]"
227,1,3,76,18,True,"[[3, 76, 18]]"
228,1,3,76,19,True,"[[3, 76, 19]]"
229,1,3,76,20,True,"[[3, 76, 20]]"
230,1,3,76,21,True,"[[3, 76, 21]]"
231,1,3,76,22,True,"[[3, 76, 22]]"
232,1,3,76,23,True,"[[3, 76, 23]]"
233,1,3,76,24,True,"[[3, 76, 24]]"
234,1,3,76,25,True,"[[3, 76, 25]]"
235,1,3,85,10,True,"[[3, 85, 10]]"
236,1,3,85,11,True,"[[3, 85, 11]]"
237,1,3,85,12,True,"[[3, 85, 12]]"
238,1,3,85,13,True,"[[3, 85, 13]]"
239,1,3,85,14,True,"[[3, 85, 14]]"
240,1,3,85,15,True,"[[3, 85, 15]]"
241,1,3,85,16,True,"[[3, 85, 16]]"
242,1,3,85,17,True,"[[3, 85, 17]]"
243,1,3,85,18,True,"[[3, 85, 18]]"
244,1,3,85,19,True,"[[3, 85, 19]]"
245,1,3,85,20,True,"[[3, 85, 20]]"
246,1,3,85,21,True,"[[3, 85, 21]]"
247,1,3,85,22,True,"[[3, 85, 22]]"
248,1,3,85,23,True,"[[3, 85, 23]]"
249,1,3,85,24,True,"[[3, 85, 24]]"
250,1,3,85,25,True,"[[3, 85, 25]]"
251,1,3,85,26,True,"[[3, 85, 26]]"
252,1,3,85,27,True,"[[3, 85, 27]]"
253,1,3,85,28,True,"[[3, 85, 28]]"
254,1,3,93,10,True,"[[3, 93, 10]]"
255,1,3,93,11,True,"[[3, 93, 11]]"
256,1,3,93,12,True,"[[3, 93, 12]]"
257,1,3,93,13,True,"[[3, 93, 13]]"
258,1,3,93,14,True,"[[3, 93, 14]]"
259,1,3,93,15,True,"[[3, 93, 15]]"
260,1,3,93,16,True,"[[3, 93, 16]]"
261,1,3,93,17,True,"[[3, 93, 17]]"
262,1,3,93,18,True,"[[3, 93, 18]]"
263,1,3,93,19,True,"[[3, 93, 19]]"
264,1,3,93,20,True,"[[3, 93, 20]]"
265,1,3,93,21,True,"[[3, 93, 21]]"
266,1,3,93,22,True,"[[3, 93, 22]]"
267,1,3,93,23,True,"[[3, 93, 23]]"
268,1,3,93,24,True,"[[3, 93, 24]]"
269,1,3,93,25,True,"[[3, 93, 25]]"
270,1,3,93,26,True,"[[3, 93, 26]]"
271,1,3,93,27,True,"[[3, 93, 27]]"
272,1,3,93,28,True,"[[3, 93, 28]]"
273,1,3,93,29,True,"[[3, 93, 29]]"
274,1,3,93,30,True,"[[3, 93, 30]]"
275,1,3,101,10,True,"[[3, 101, 10]]"
276,1,3,101,11,True,"[[3, 101, 11]]"
277,1,3,101,12,True,"[[3, 101, 12]]"
278,1,3,101,13,True,"[[3, 101, 13]]"
279,1,3,101,14,True,"[[3, 101, 14]]"
280,1,3,101,15,True,"[[3, 101, 15]]"
281,1,3,101,16,True,"[[3, 101, 16]]"
282,1,3,101,17,True,"[[3, 101, 17]]"
283,1,3,101,18,True,"[[3, 101, 18]]"
284,1,3,101,19,True,"[[3, 101, 19]]"
285,1,3,101,20,True,"[[3, 101, 20]]"
286,1,3,101,21,True,"[[3, 101, 21]]"
287,1,3,101,22,True,"[[3, 101, 22]]"
288,1,3,101,23,True,"[[3, 101, 23]]"
289,1,3,101,24,True,"[[3, 101, 24]]"
290,1,3,101,25,True,"[[3, 101, 25]]"
291,1,3,101,26,True,"[[3, 101, 26]]"
292,1,3,101,27,True,"[[3, 101, 27]]"
293,1,3,101,28,True,"[[3, 101, 28]]"
294,1,3,101,29,True,"[[3, 101, 29]]"
295,1,3,101,30,True,"[[3, 101, 30]]"
296,1,3,101,31,True,"[[3, 101, 31]]"
297,1,3,101,32,True,"[[3, 101, 32]]"
298,1,3,101,33,True,"[[3, 101, 33]]"
299,1,3,110,10,True,"[[3, 110, 10]]"
300,1,3,110,11,True,"[[3, 110, 11]]"
301,1,3,110,12,True,"[[3, 110, 12]]"
302,1,3,110,13,True,"[[3, 110, 13]]"
303,1,3,110,14,True,"[[3, 110, 14]]"
304,1,3,110,15,True,"[[3, 110, 15]]"
305,1,3,110,16,True,"[[3, 110, 16]]"
306,1,3,110,17,True,"[[3, 110, 17]]"
307,1,3,110,18,True,"[[3, 110, 18]]"
308,1,3,110,19,True,"[[3, 110, 19]]"
309,1,3,110,20,True,"[[3, 110, 20]]"
310,1,3,110,21,True,"[[3, 110, 21]]"
311,1,3,110,22,True,"[[3, 110, 22]]"
312,1,3,110,23,True,"[[3, 110, 23]]"
313,1,3,110,24,True,"[[3, 110, 24]]"
314,1,3,110,25,True,"[[3, 110, 25]]"
315,1,3,110,26,True,"[[3, 110, 26]]"
316,1,3,110,27,True,"[[3, 110, 27]]"
317,1,3,110,28,True,"[[3, 110, 28]]"
318,1,3,110,29,True,"[[3, 110, 29]]"
319,1,3,110,30,True,"[[3, 110, 30]]"
320,1,3,110,31,True,"[[3, 110, 31]]"
321,1,3,110,32,True,"[[3, 110, 32]]"
322,1,3,110,33,True,"[[3, 110, 33]]"
323,1,3,110,34,True,"[[3, 110, 34]]"
324,1,3,110,35,True,"[[3, 110, 35]]"
325,1,3,110,36,True,"[[3, 110, 36]]"
326,1,4,60,10,True,"[[4, 60, 10]]"
327,1,4,60,11,True,"[[4, 60, 11]]"
328,1,4,60,12,True,"[[4, 60, 12]]"
329,1,4,60,13,True,"[[4, 60, 13]]"
330,1,4,60,14,True,"[[4, 60, 14]]"
331,1,4,68,10,True,"[[4, 68, 10]]"
332,1,4,68,11,True,"[[4, 68, 11]]"
333,1,4,68,12,True,"[[4, 68, 12]]"
334,1,4,68,13,True,"[[4, 68, 13]]"
335,1,4,68,14,True,"[[4, 68, 14]]"
336,1,4,68,15,True,"[[4, 68, 15]]"
337,1,4,68,16,True,"[[4, 68, 16]]"
338,1,4,76,10,True,"[[4, 76, 10]]"
339,1,4,76,11,True,"[[4, 76, 11]]"
340,1,4,76,12,True,"[[4, 76, 12]]"
341,1,4,76,13,True,"[[4, 76, 13]]"
342,1,4,76,14,True,"[[4, 76, 14]]"
343,1,4,76,15,True,"[[4, 76, 15]]"
344,1,4,76,16,True,"[[4, 76, 16]]"
345,1,4,76,17,True,"[[4, 76, 17]]"
346,1,4,76,18,True,"[[4, 76, 18]]"
347,1,4,85,10,True,"[[4, 85, 10]]"
348,1,4,85,11,True,"[[4, 85, 11]]"
349,1,4,85,12,True,"[[4, 85, 12]]"
350,1,4,85,13,True,"[[4, 85, 13]]"
351,1,4,85,14,True,"[[4, 85, 14]]"
352,1,4,85,15,True,"[[4, 85, 15]]"
353,1,4,85,16,True,"[[4, 85, 16]]"
354,1,4,85,17,True,"[[4, 85, 17]]"
355,1,4,85,18,True,"[[4, 85, 18]]"
356,1,4,85,19,True,"[[4, 85, 19]]"
357,1,4,85,20,True,"[[4, 85, 20]]"
358,1,4,85,21,True,"[[4, 85, 21]]"
359,1,4,93,10,True,"[[4, 93, 10]]"
360,1,4,93,11,True,"[[4, 93, 11]]"
361,1,4,93,12,True,"[[4, 93, 12]]"
362,1,4,93,13,True,"[[4, 93, 13]]"
363,1,4,93,14,True,"[[4, 93, 14]]"
364,1,4,93,15,True,"[[4, 93, 15]]"
365,1,4,93,16,True,"[[4, 93, 16]]"
366,1,4,93,17,True,"[[4, 93, 17]]"
367,1,4,93,18,True,"[[4, 93, 18]]"
368,1,4,93,19,True,"[[4, 93, 19]]"
369,1,4,93,20,True,"[[4, 93, 20]]"
370,1,4,93,21,True,"[[4, 93, 21]]"
371,1,4,93,22,True,"[[4, 93, 22]]"
372,1,4,93,23,True,"[[4, 93, 23]]"
373,1,4,101,10,True,"[[4, 101, 10]]"
374,1,4,101,11,True,"[[4, 101, 11]]"
375,1,4,101,12,True,"[[4, 101, 12]]"
376,1,4,101,13,True,"[[4, 101, 13]]"
377,1,4,101,14,True,"[[4, 101, 14]]"
378,1,4,101,15,True,"[[4, 101, 15]]"
379,1,4,101,16,True,"[[4, 101, 16]]"
380,1,4,101,17,True,"[[4, 101, 17]]"
381,1,4,101,18,True,"[[4, 101, 18]]"
382,1,4,101,19,True,"[[4, 101, 19]]"
383,1,4,101,20,True,"[[4, 101, 20]]"
384,1,4,101,21,True,"[[4, 101, 21]]"
385,1,4,101,22,True,"[[4, 101, 22]]"
386,1,4,101,23,True,"[[4, 101, 23]]"
387,1,4,101,24,True,"[[4, 101, 24]]"
388,1,4,101,25,True,"[[4, 101, 25]]"
389,1,4,110,10,True,"[[4, 110, 10]]"
390,1,4,110,11,True,"[[4, 110, 11]]"
391,1,4,110,12,True,"[[4, 110, 12]]"
392,1,4,110,13,True,"[[4, 110, 13]]"
393,1,4,110,14,True,"[[4, 110, 14]]"
394,1,4,110,15,True,"[[4, 110, 15]]"
395,1,4,110,16,True,"[[4, 110, 16]]"
396,1,4,110,17,True,"[[4, 110, 17]]"
397,1,4,110,18,True,"[[4, 110, 18]]"
398,1,4,110,19,True,"[[4, 110, 19]]"
399,1,4,110,20,True,"[[4, 110, 20]]"
400,1,4,110,21,True,"[[4, 110, 21]]"
401,1,4,110,22,True,"[[4, 110, 22]]"
402,1,4,110,23,True,"[[4, 110, 23]]"
403,1,4,110,24,True,"[[4, 110, 24]]"
404,1,4,110,25,True,"[[4, 110, 25]]"
405,1,4,110,26,True,"[[4, 110, 26]]"
406,1,4,110,27,True,"[[4, 110, 27]]"
407,2,2,60,10,True,"[[2, 60, 10], [2, 60, 10]]"
408,2,2,60,11,True,"[[2, 60, 11], [2, 60, 11]]"
409,2,2,60,12,True,"[[2, 60, 12], [2, 60, 12]]"
410,2,2,60,13,True,"[[2, 60, 13], [2, 60, 13]]"
411,2,2,60,14,True,"[[2, 60, 14], [2, 60, 14]]"
412,2,2,60,15,True,"[[2, 60, 15], [2, 60, 15]]"
413,2,2,60,16,True,"[[2, 60, 16], [2, 60, 16]]"
414,2,2,60,17,True,"[[2, 60, 17], [2, 60, 17]]"
415,2,2,60,18,True,"[[2, 60, 18], [2, 60, 18]]"
416,2,2,60,19,True,"[[2, 60, 19], [2, 60, 19]]"
417,2,2,60,20,True,"[[2, 60, 20], [2, 60, 20]]"
418,2,2,60,21,True,"[[2, 60, 21], [2, 60, 21]]"
419,2,2,60,22,True,"[[2, 60, 22], [2, 60, 22]]"
420,2,2,60,23,True,"[[2, 60, 23], [2, 60, 23]]"
421,2,2,60,24,True,"[[2, 60, 24], [2, 60, 24]]"
422,2,2,60,25,True,"[[2, 60, 25], [2, 60, 25]]"
423,2,2,60,26,True,"[[2, 60, 26], [2, 60, 26]]"
424,2,2,60,27,True,"[[2, 60, 27], [2, 60, 27]]"
425,2,2,60,28,True,"[[2, 60, 28], [2, 60, 28]]"
426,2,2,60,29,True,"[[2, 60, 29], [2, 60, 29]]"
427,2,2,68,10,True,"[[2, 68, 10], [2, 68, 10]]"
428,2,2,68,11,True,"[[2, 68, 11], [2, 68, 11]]"
429,2,2,68,12,True,"[[2, 68, 12], [2, 68, 12]]"
430,2,2,68,13,True,"[[2, 68, 13], [2, 68, 13]]"
431,2,2,68,14,True,"[[2, 68, 14], [2, 68, 14]]"
432,2,2,68,15,True,"[[2, 68, 15], [2, 68, 15]]"
433,2,2,68,16,True,"[[2, 68, 16], [2, 68, 16]]"
434,2,2,68,17,True,"[[2, 68, 17], [2, 68, 17]]"
435,2,2,68,18,True,"[[2, 68, 18], [2, 68, 18]]"
436,2,2,68,19,True,"[[2, 68, 19], [2, 68, 19]]"
437,2,2,68,20,True,"[[2, 68, 20], [2, 68, 20]]"
438,2,2,68,21,True,"[[2, 68, 21], [2, 68, 21]]"
439,2,2,68,22,True,"[[2, 68, 22], [2, 68, 22]]"
440,2,2,68,23,True,"[[2, 68, 23], [2, 68, 23]]"
441,2,2,68,24,True,"[[2, 68, 24], [2, 68, 24]]"
442,2,2,68,25,True,"[[2, 68, 25], [2, 68, 25]]"
443,2,2,68,26,True,"[[2, 68, 26], [2, 68, 26]]"
444,2,2,68,27,True,"[[2, 68, 27], [2, 68, 27]]"
445,2,2,68,28,True,"[[2, 68, 28], [2, 68, 28]]"
446,2,2,68,29,True,"[[2, 68, 29], [2, 68, 29]]"
447,2,2,68,30,True,"[[2, 68, 30], [2, 68, 30]]"
448,2,2,68,31,True,"[[2, 68, 31], [2, 68, 31]]"
449,2,2,68,32,True,"[[2, 68, 32], [2, 68, 32]]"
450,2,2,68,33,True,"[[2, 68, 33], [2, 68, 33]]"
451,2,2,76,10,True,"[[2, 76, 10], [2, 76, 10]]"
452,2,2,76,11,True,"[[2, 76, 11], [2, 76, 11]]"
453,2,2,76,12,True,"[[2, 76, 12], [2, 76, 12]]"
454,2,2,76,13,True,"[[2, 76, 13], [2, 76, 13]]"
455,2,2,76,14,True,"[[2, 76, 14], [2, 76, 14]]"
456,2,2,76,15,True,"[[2, 76, 15], [2, 76, 15]]"
457,2,2,76,16,True,"[[2, 76, 16], [2, 76, 16]]"
458,2,2,76,17,True,"[[2, 76, 17], [2, 76, 17]]"
459,2,2,76,18,True,"[[2, 76, 18], [2, 76, 18]]"
460,2,2,76,19,True,"[[2, 76, 19], [2, 76, 19]]"
461,2,2,76,20,True,"[[2, 76, 20], [2, 76, 20]]"
462,2,2,76,21,True,"[[2, 76, 21], [2, 76, 21]]"
463,2,2,76,22,True,"[[2, 76, 22], [2, 76, 22]]"
464,2,2,76,23,True,"[[2, 76, 23], [2, 76, 23]]"
465,2,2,76,24,True,"[[2, 76, 24], [2, 76, 24]]"
466,2,2,76,25,True,"[[2, 76, 25], [2, 76, 25]]"
467,2,2,76,26,True,"[[2, 76, 26], [2, 76, 26]]"
468,2,2,76,27,True,"[[2, 76, 27], [2, 76, 27]]"
469,2,2,76,28,True,"[[2, 76, 28], [2, 76, 28]]"
470,2,2,76,29,True,"[[2, 76, 29], [2, 76, 29]]"
471,2,2,76,30,True,"[[2, 76, 30], [2, 76, 30]]"
472,2,2,76,31,True,"[[2, 76, 31], [2, 76, 31]]"
473,2,2,76,32,True,"[[2, 76, 32], [2, 76, 32]]"
474,2,2,76,33,True,"[[2, 76, 33], [2, 76, 33]]"
475,2,2,76,34,True,"[[2, 76, 34], [2, 76, 34]]"
476,2,2,76,35,True,"[[2, 76, 35], [2, 76, 35]]"
477,2,2,76,36,True,"[[2, 76, 36], [2, 76, 36]]"
478,2,2,76,37,True,"[[2, 76, 37], [2, 76, 37]]"
479,2,2,85,10,True,"[[2, 85, 10], [2, 85, 10]]"
480,2,2,85,11,True,"[[2, 85, 11], [2, 85, 11]]"
481,2,2,85,12,True,"[[2, 85, 12], [2, 85, 12]]"
482,2,2,85,13,True,"[[2, 85, 13], [2, 85, 13]]"
483,2,2,85,14,True,"[[2, 85, 14], [2, 85, 14]]"
484,2,2,85,15,True,"[[2, 85, 15], [2, 85, 15]]"
485,2,2,85,16,True,"[[2, 85, 16], [2, 85, 16]]"
486,2,2,85,17,True,"[[2, 85, 17], [2, 85, 17]]"
487,2,2,85,18,True,"[[2, 85, 18], [2, 85, 18]]"
488,2,2,85,19,True,"[[2, 85, 19], [2, 85, 19]]"
489,2,2,85,20,True,"[[2, 85, 20], [2, 85, 20]]"
490,2,2,85,21,True,"[[2, 85, 21], [2, 85, 21]]"
491,2,2,85,22,True,"[[2, 85, 22], [2, 85, 22]]"
492,2,2,85,23,True,"[[2, 85, 23], [2, 85, 23]]"
493,2,2,85,24,True,"[[2, 85, 24], [2, 85, 24]]"
494,2,2,85,25,True,"[[2, 85, 25], [2, 85, 25]]"
495,2,2,85,26,True,"[[2, 85, 26], [2, 85, 26]]"
496,2,2,85,27,True,"[[2, 85, 27], [2, 85, 27]]"
497,2,2,85,28,True,"[[2, 85, 28], [2, 85, 28]]"
498,2,2,85,29,True,"[[2, 85, 29], [2, 85, 29]]"
499,2,2,85,30,True,"[[2, 85, 30], [2, 85, 30]]"
500,2,2,85,31,True,"[[2, 85, 31], [2, 85, 31]]"
501,2,2,85,32,True,"[[2, 85, 32], [2, 85, 32]]"
502,2,2,85,33,True,"[[2, 85, 33], [2, 85, 33]]"
